"region","industry_description","total_companies","total_dissolved","failure_rate_pct","regional_risk_rank"
"TF","Electrical installation","213","0","0.00","1"
"TF","Freight transport by road","232","0","0.00","1"
"TF","General cleaning of buildings","110","0","0.00","1"
"TF","Hairdressing and other beauty treatment","220","0","0.00","1"
"TF","Information technology consultancy activities","311","0","0.00","1"
"TF","Landscape service activities","120","0","0.00","1"
"TF","Licensed restaurants","132","0","0.00","1"
"TF","Maintenance and repair of motor vehicles","256","0","0.00","1"
"TF","Management consultancy activities other than financial management","612","0","0.00","1"
"TF","Other building completion and finishing","109","0","0.00","1"
"TF","Other business support service activities n.e.c.","405","0","0.00","1"
"TF","Other construction installation","156","0","0.00","1"
"TF","Other education n.e.c.","161","0","0.00","1"
"TF","Other engineering activities","108","0","0.00","1"
"TF","Other human health activities","260","0","0.00","1"
"TF","Other information technology service activities","114","0","0.00","1"
"TF","Other letting and operating of own or leased real estate","979","0","0.00","1"
"TF","Other professional, scientific and technical activities n.e.c.","128","0","0.00","1"
"TF","Other retail sale in non-specialised stores","125","0","0.00","1"
"TF","Other service activities n.e.c.","220","0","0.00","1"
"TF","Other specialised construction activities n.e.c.","207","0","0.00","1"
"TF","Plumbing, heat and air-conditioning installation","123","0","0.00","1"
"TF","Public houses and bars","232","0","0.00","1"
"TF","Residents property management","162","0","0.00","1"
"TF","Retail sale in non-specialised stores with food, beverages or tobacco predominating","114","0","0.00","1"
"TF","Retail sale via mail order houses or via Internet","501","0","0.00","1"
"TF","Sale of used cars and light motor vehicles","145","0","0.00","1"
"TF","Take-away food shops and mobile food stands","280","0","0.00","1"
"TF","Unlicensed restaurants and cafes","170","0","0.00","1"
"TN","Accounting and auditing activities","477","0","0.00","1"
"TN","Activities auxiliary to financial intermediation n.e.c.","108","0","0.00","1"
"TN","Activities of construction holding companies","177","0","0.00","1"
"TN","Activities of financial services holding companies","225","0","0.00","1"
"TN","Activities of head offices","148","0","0.00","1"
"TN","Activities of insurance agents and brokers","115","0","0.00","1"
"TN","Activities of mortgage finance companies","136","0","0.00","1"
"TN","Activities of open-ended investment companies","170","0","0.00","1"
"TN","Activities of other holding companies n.e.c.","4056","0","0.00","1"
"TN","Activities of other membership organizations n.e.c.","134","0","0.00","1"
"TN","Activities of patent and copyright agents; other legal activities n.e.c.","134","0","0.00","1"
"TN","Activities of sport clubs","179","0","0.00","1"
"TN","Advertising agencies","668","0","0.00","1"
"TN","Agents involved in the sale of a variety of goods","248","0","0.00","1"
"TN","Agents involved in the sale of textiles, clothing, fur, footwear and leather goods","102","0","0.00","1"
"TN","Agents specialized in the sale of other particular products","163","0","0.00","1"
"TN","Architectural activities","292","0","0.00","1"
"TN","Artistic creation","348","0","0.00","1"
"TN","Book publishing","146","0","0.00","1"
"TN","Bookkeeping activities","149","0","0.00","1"
"TN","Business and domestic software development","1762","0","0.00","1"
"TN","Buying and selling of own real estate","4467","0","0.00","1"
"TN","Child day-care activities","114","0","0.00","1"
"TN","Collection of non-hazardous waste","156","0","0.00","1"
"TN","Combined office administrative service activities","264","0","0.00","1"
"TN","Construction of commercial buildings","460","0","0.00","1"
"TN","Construction of domestic buildings","1442","0","0.00","1"
"TN","Construction of other civil engineering projects n.e.c.","213","0","0.00","1"
"TN","Construction of railways and underground railways","103","0","0.00","1"
"TN","Construction of roads and motorways","147","0","0.00","1"
"TN","Data processing, hosting and related activities","104","0","0.00","1"
"TN","Dental practice activities","242","0","0.00","1"
"TN","Development of building projects","3360","0","0.00","1"
"TN","Dormant Company","1216","0","0.00","1"
"TN","Educational support services","344","0","0.00","1"
"TN","Electrical installation","919","0","0.00","1"
"TN","Engineering related scientific and technical consulting activities","406","0","0.00","1"
"TN","Environmental consulting activities","229","0","0.00","1"
"TN","Event catering activities","400","0","0.00","1"
"TN","Financial intermediation not elsewhere classified","417","0","0.00","1"
"TN","Financial management","347","0","0.00","1"
"TN","Fitness facilities","350","0","0.00","1"
"TN","Floor and wall covering","140","0","0.00","1"
"TN","Freight transport by road","395","0","0.00","1"
"TN","General cleaning of buildings","275","0","0.00","1"
"TN","General medical practice activities","458","0","0.00","1"
"TN","Glazing","150","0","0.00","1"
"TN","Hairdressing and other beauty treatment","1176","0","0.00","1"
"TN","Hospital activities","148","0","0.00","1"
"TN","Hotels and similar accommodation","169","0","0.00","1"
"TN","Human resources provision and management of human resources functions","250","0","0.00","1"
"TN","Information technology consultancy activities","2382","0","0.00","1"
"TN","Joinery installation","155","0","0.00","1"
"TN","Landscape service activities","582","0","0.00","1"
"TN","Licensed restaurants","1031","0","0.00","1"
"TN","Maintenance and repair of motor vehicles","806","0","0.00","1"
"TN","Management consultancy activities other than financial management","6143","0","0.00","1"
"TN","Management of real estate on a fee or contract basis","623","0","0.00","1"
"TN","Manufacture of other builders' carpentry and joinery","284","0","0.00","1"
"TN","Media representation services","155","0","0.00","1"
"TN","Mixed farming","213","0","0.00","1"
"TN","Motion picture production activities","352","0","0.00","1"
"TN","Non-specialised wholesale trade","205","0","0.00","1"
"TN","Non-trading company","206","0","0.00","1"
"TN","Operation of sports facilities","174","0","0.00","1"
"TN","Operation of warehousing and storage facilities for land transport activities","179","0","0.00","1"
"TN","Other activities of employment placement agencies","466","0","0.00","1"
"TN","Other amusement and recreation activities n.e.c.","331","0","0.00","1"
"TN","Other building completion and finishing","856","0","0.00","1"
"TN","Other business support service activities n.e.c.","2216","0","0.00","1"
"TN","Other cleaning services","183","0","0.00","1"
"TN","Other construction installation","568","0","0.00","1"
"TN","Other education n.e.c.","662","0","0.00","1"
"TN","Other engineering activities","486","0","0.00","1"
"TN","Other food services","200","0","0.00","1"
"TN","Other holiday and other collective accommodation","300","0","0.00","1"
"TN","Other human health activities","1262","0","0.00","1"
"TN","Other information service activities n.e.c.","242","0","0.00","1"
"TN","Other information technology service activities","817","0","0.00","1"
"TN","Other letting and operating of own or leased real estate","7089","0","0.00","1"
"TN","Other manufacturing n.e.c.","174","0","0.00","1"
"TN","Other professional, scientific and technical activities n.e.c.","1080","0","0.00","1"
"TN","Other publishing activities","194","0","0.00","1"
"TN","Other residential care activities n.e.c.","121","0","0.00","1"
"TN","Other retail sale in non-specialised stores","433","0","0.00","1"
"TN","Other retail sale not in stores, stalls or markets","384","0","0.00","1"
"TN","Other retail sale of food in specialised stores","120","0","0.00","1"
"TN","Other retail sale of new goods in specialised stores (not commercial art galleries and opticians)","230","0","0.00","1"
"TN","Other service activities n.e.c.","1546","0","0.00","1"
"TN","Other social work activities without accommodation n.e.c.","136","0","0.00","1"
"TN","Other software publishing","296","0","0.00","1"
"TN","Other specialised construction activities n.e.c.","984","0","0.00","1"
"TN","Other sports activities","364","0","0.00","1"
"TN","Other telecommunications activities","114","0","0.00","1"
"TN","Other transportation support activities","149","0","0.00","1"
"TN","Painting","206","0","0.00","1"
"TN","Performing arts","408","0","0.00","1"
"TN","Physical well-being activities","243","0","0.00","1"
"TN","Plastering","200","0","0.00","1"
"TN","Plumbing, heat and air-conditioning installation","849","0","0.00","1"
"TN","Pre-primary education","108","0","0.00","1"
"TN","Printing n.e.c.","112","0","0.00","1"
"TN","Private security activities","124","0","0.00","1"
"TN","Public houses and bars","576","0","0.00","1"
"TN","Public relations and communications activities","333","0","0.00","1"
"TN","Quantity surveying activities","180","0","0.00","1"
"TN","Ready-made interactive leisure and entertainment software development","126","0","0.00","1"
"TN","Real estate agencies","654","0","0.00","1"
"TN","Recreational vehicle parks, trailer parks and camping grounds","127","0","0.00","1"
"TN","Renting and leasing of construction and civil engineering machinery and equipment","132","0","0.00","1"
"TN","Renting and leasing of other machinery, equipment and tangible goods n.e.c.","181","0","0.00","1"
"TN","Repair of machinery","101","0","0.00","1"
"TN","Residents property management","4008","0","0.00","1"
"TN","Retail of furniture, lighting, and similar (not musical instruments or scores) in specialised store","174","0","0.00","1"
